-6.5,0.0,0.0
-1.0,0.0,0.0
3.0,1.0,1.0
-1.5,0.0,0.0
4.0,0.0,0.0
7.0,0.0,0.0
5.0,0.0,0.0
6.5,1.0,1.0
-9.0,1.0,1.0
-7.5,1.0,1.0
3.5,1.0,0.0
3.0,0.0,0.0
3.0,1.0,1.0
-6.5,1.0,1.0
3.0,1.0,0.0
3.0,0.0,0.0
-7.5,1.0,1.0
-7.0,0.0,0.0
3.5,1.0,1.0
-5.5,1.0,1.0
-9.0,1.0,1.0
10.5,0.0,0.0
9.0,0.0,1.0
-14.5,0.0,1.0
9.0,1.0,1.0
-14.5,0.0,1.0
9.0,0.0,1.0
-11.5,1.0,1.0
-13.0,0.0,1.0
6.5,1.0,1.0
